"39","-0.26","0.14","-1.47","4","1140886857"
"39","-0.53","0.19","-1.57","4","1140886857"
"39","-0.47","0.32","-1.52","4","1140886857"
"39","-0.35","0.25","-1.55","4","1140886857"
"39","-0.42","0.31","-1.61","4","1140886857"
"39","-0.58","0.29","-1.66","4","1140886857"
"39","-0.51","0.49","-1.58","4","1140886857"
"39","-0.64","0.63","-1.49","4","1140886857"
"39","-0.54","0.67","-1.59","4","1140886857"
"39","-0.85","0.39","-1.6","4","1140886857"
"39","-0.89","0.07","-1.51","4","1140886857"
"39","-0.6","0.11","-1.52","4","1140886857"
"39","-0.6","0.14","-1.61","4","1140886857"
"39","-0.67","0.14","-1.46","4","1140886857"
"39","-0.54","-0.06","-1.53","4","1140886857"
"39","-0.37","-0.02","-1.52","4","1140886857"
"39","-0.33","0.04","-1.69","4","1140886857"
"39","-0.23","0.14","-1.71","4","1140886857"
"39","-0.25","0.14","-1.73","4","1140886857"
"39","-0.33","0.03","-1.73","4","1140886857"
"39","-0.28","0.22","-1.86","4","1140886857"
"39","-0.12","0.32","-1.94","4","1140886857"
"39","-0.28","0.19","-1.95","4","1140886857"
"39","-0.97","0.8","-1.94","4","1140886857"
"39","-0.78","-0.02","-1.84","4","1140886857"
"39","-0.63","0.08","-1.64","4","1140886857"
"39","-0.61","0.16","-1.54","4","1140886857"
"39","-0.63","0.02","-1.56","4","1140886857"
"39","-0.23","0.11","-1.45","4","1140886857"
"39","-0.23","0.18","-1.49","4","1140886857"
"39","-0.32","0.13","-1.49","4","1140886857"
"39","-0.46","0.17","-1.53","4","1140886857"
"39","-0.51","0.38","-1.52","4","1140886857"
"39","-0.59","0.17","-1.56","4","1140886857"
"39","-0.37","0.33","-1.56","4","1140886857"
"39","-0.42","0.54","-1.61","4","1140886857"
"39","-0.4","0.54","-1.64","4","1140886857"
"39","-0.38","0.55","-1.61","4","1140886857"
"39","-0.75","0.4","-1.47","4","1140886857"
"39","-0.68","0.59","-1.6","4","1140886857"
"39","-0.89","0.32","-1.55","4","1140886857"
"39","-0.8","-0.03","-1.5","4","1140886857"
"39","-0.75","0.15","-1.57","4","1140886857"
"39","-0.58","0.21","-1.52","4","1140886857"
"39","-0.54","0.08","-1.62","4","1140886857"
"39","-0.3","0.17","-1.6","4","1140886857"
"39","-0.28","0.07","-1.56","4","1140886857"
"39","-0.32","0.08","-1.6","4","1140886857"
"39","-0.38","0.1","-1.68","4","1140886857"
"39","-0.36","0.12","-1.73","4","1140886857"
"39","-0.18","0.15","-1.71","4","1140886857"
"39","-0.34","0.08","-1.81","4","1140886857"
"39","-0.28","0.23","-1.86","4","1140886857"
"39","-0.2","0.28","-1.52","4","1140886857"
"39","-1.22","1.13","-1.66","4","1140886857"
"39","-0.2","0.16","-1.89","4","1140886857"
"39","-0.62","0.0","-1.83","4","1140886857"
"39","-0.6","0.15","-1.62","4","1140886857"
"39","-0.56","0.17","-1.58","4","1140886857"
"39","-0.54","0.16","-1.51","4","1140886857"
"39","-0.33","0.08","-1.49","4","1140886857"
"39","-0.36","0.01","-1.56","4","1140886857"
"39","-0.35","0.2","-1.52","4","1140886857"
"39","-0.4","0.18","-1.54","4","1140886857"
"39","-0.46","0.26","-1.55","4","1140886857"
"39","-0.42","0.32","-1.56","4","1140886857"
"39","-0.45","0.29","-1.63","4","1140886857"
"39","-0.35","0.46","-1.56","4","1140886857"
"39","-0.49","0.41","-1.56","4","1140886857"
"39","-0.49","0.47","-1.62","4","1140886857"
"39","-0.55","0.55","-1.5","4","1140886857"
"39","-0.68","0.66","-1.62","4","1140886857"
"39","-0.88","0.33","-1.66","4","1140886857"
"39","-0.81","0.11","-1.51","4","1140886857"
"39","-0.83","0.14","-1.58","4","1140886857"
"39","-0.65","0.14","-1.52","4","1140886857"
"39","-0.58","0.18","-1.54","4","1140886857"
"39","-0.45","0.06","-1.52","4","1140886857"
"39","-0.39","0.03","-1.53","4","1140886857"
"39","-0.43","-0.09","-1.63","4","1140886857"
"39","-0.45","0.01","-1.68","4","1140886857"
"39","-0.31","0.21","-1.79","4","1140886857"
"39","-0.28","0.08","-1.78","4","1140886857"
"39","-0.34","0.1","-1.9","4","1140886857"
"39","-0.28","0.36","-1.89","4","1140886857"
"39","-0.31","0.46","-1.68","4","1140886857"
"39","-1.56","0.83","-1.66","4","1140886857"
"39","-0.2","0.14","-1.76","4","1140886857"
"39","-0.41","-0.06","-1.73","4","1140886857"
"39","-0.55","0.16","-1.57","4","1140886857"
"39","-0.66","0.16","-1.56","4","1140886857"
"39","-0.52","0.07","-1.55","4","1140886857"
"39","-0.45","0.07","-1.57","4","1140886857"
"39","-0.48","0.14","-1.52","4","1140886857"
"39","-0.49","0.13","-1.57","4","1140886857"
"39","-0.36","0.25","-1.51","4","1140886857"
"39","-0.36","0.32","-1.54","4","1140886857"
"39","-0.48","0.32","-1.55","4","1140886857"
"39","-0.5","0.32","-1.55","4","1140886857"
"39","-0.42","0.38","-1.64","4","1140886857"
"39","-0.49","0.35","-1.66","4","1140886857"
"39","-0.64","0.48","-1.59","4","1140886857"
"39","-0.6","0.57","-1.64","4","1140886857"
"39","-0.84","0.44","-1.64","4","1140886857"
"39","-0.77","0.29","-1.53","4","1140886857"
"39","-0.83","0.03","-1.63","4","1140886857"
"39","-0.74","0.23","-1.59","4","1140886857"
"39","-0.52","0.16","-1.55","4","1140886857"
"39","-0.45","0.07","-1.55","4","1140886857"
"39","-0.43","0.1","-1.57","4","1140886857"
"39","-0.35","-0.03","-1.57","4","1140886857"
"39","-0.45","-0.01","-1.65","4","1140886857"
"39","-0.44","0.14","-1.74","4","1140886857"
"39","-0.31","0.16","-1.78","4","1140886857"
"39","-0.31","0.08","-1.81","4","1140886857"
"39","-0.34","0.16","-1.87","4","1140886857"
"39","-0.22","0.08","-2.01","4","1140886857"
"39","-0.49","0.37","-2.04","4","1140886857"
"39","-0.97","0.7","-1.63","4","1140886857"
"39","-0.54","0.01","-1.82","4","1140886857"
"39","-0.63","0.11","-1.74","4","1140886857"
"39","-0.52","0.14","-1.65","4","1140886857"
"39","-0.85","-0.06","-1.72","4","1140886857"
"39","-0.46","0.17","-1.56","4","1140886857"
"39","-0.46","0.15","-1.54","4","1140886857"
"39","-0.37","0.2","-1.58","4","1140886857"
"39","-0.4","0.23","-1.56","4","1140886857"
"39","-0.47","0.16","-1.56","4","1140886857"
"39","0.08","0.65","-1.29","4","1140886857"
"39","-0.56","0.21","-1.58","4","1140886857"
"39","-0.59","0.29","-1.51","4","1140886857"
"39","-0.42","0.36","-1.59","4","1140886857"
"39","-0.33","0.38","-1.62","4","1140886857"
"39","-0.46","0.38","-1.65","4","1140886857"
"39","-0.78","0.41","-1.7","4","1140886857"
"39","-0.63","0.58","-1.6","4","1140886857"
"39","-0.96","0.39","-1.63","4","1140886857"
"39","-0.77","0.18","-1.52","4","1140886857"
