"18","-0.39","1.09","-0.76","6","1140888507"
"18","-0.69","1.1","-0.62","6","1140888507"
"18","-0.49","0.37","-0.58","6","1140888507"
"18","0.2","0.12","-0.33","6","1140888507"
"18","0.01","-0.45","-0.06","6","1140888507"
"18","-0.02","-0.22","-0.16","6","1140888507"
"18","0.12","0.2","-0.36","6","1140888507"
"18","-0.21","1.43","-0.76","6","1140888507"
"18","-0.94","1.62","-0.95","6","1140888507"
"18","-0.69","1.45","-0.85","6","1140888507"
"18","0.01","1.19","-0.5","6","1140888507"
"18","0.09","0.36","-0.33","6","1140888507"
"18","-0.02","-0.4","-0.24","6","1140888507"
"18","-0.26","-0.25","-0.46","6","1140888507"
"18","0.2","-0.35","-0.27","6","1140888507"
"18","0.68","1.36","0.06","6","1140888507"
"18","-0.37","1.2","-0.39","6","1140888507"
"18","-0.15","1.09","-0.45","6","1140888507"
"18","-0.34","1.46","-0.71","6","1140888507"
"18","-0.74","1.4","-0.75","6","1140888507"
"18","-0.75","0.2","-0.53","6","1140888507"
"18","0.04","-0.23","-0.35","6","1140888507"
"18","0.27","0.02","-0.08","6","1140888507"
"18","0.37","-0.4","-0.08","6","1140888507"
"18","-0.19","-0.33","-0.33","6","1140888507"
"18","0.32","1.94","-0.22","6","1140888507"
"18","-0.79","2.19","-0.98","6","1140888507"
"18","-1.28","1.59","-1.13","6","1140888507"
"18","-0.5","1.31","-0.76","6","1140888507"
"18","0.14","0.62","-0.45","6","1140888507"
"18","0.19","-0.3","0.02","6","1140888507"
"18","0.2","-0.13","-0.32","6","1140888507"
"18","0.3","-0.15","-0.15","6","1140888507"
"18","-0.21","0.2","-0.4","6","1140888507"
"18","0.57","1.39","-0.64","6","1140888507"
"18","-0.62","1.61","-0.73","6","1140888507"
"18","-0.51","1.67","-0.93","6","1140888507"
"18","-0.78","1.03","-0.67","6","1140888507"
"18","-0.89","0.14","-0.61","6","1140888507"
"18","0.1","0.1","-0.38","6","1140888507"
"18","0.62","-0.13","-0.06","6","1140888507"
"18","0.42","-0.39","-0.14","6","1140888507"
"18","0.13","-0.48","-0.23","6","1140888507"
"18","0.1","1.18","-0.17","6","1140888507"
"18","-0.09","2.57","-0.89","6","1140888507"
"18","-1.99","1.83","-1.18","6","1140888507"
"18","-0.74","1.12","-0.74","6","1140888507"
"18","0.51","0.58","-0.33","6","1140888507"
"18","0.07","-0.46","-0.18","6","1140888507"
"18","0.04","-0.48","-0.36","6","1140888507"
"18","-0.07","0.17","-0.17","6","1140888507"
"18","0.16","0.06","-0.34","6","1140888507"
"18","0.79","1.3","0.21","6","1140888507"
"18","-0.29","1.71","-0.24","6","1140888507"
"18","-0.95","1.28","-0.77","6","1140888507"
"18","-0.19","1.03","-1.01","6","1140888507"
"18","-0.6","1.39","-0.44","6","1140888507"
"18","-0.67","0.03","-0.64","6","1140888507"
"18","0.14","-0.1","-0.18","6","1140888507"
"18","0.26","-0.2","-0.15","6","1140888507"
"18","0.36","-0.16","-0.16","6","1140888507"
"18","0.2","-0.1","-0.15","6","1140888507"
"18","0.31","2.3","-0.39","6","1140888507"
