"32","0.03","0.83","-1.45","1","1140851791"
"32","0.03","0.83","-1.46","1","1140851791"
"32","0.03","0.83","-1.46","1","1140851791"
"32","-0.04","0.75","-1.51","1","1140851791"
"32","0.05","0.85","-1.46","1","1140851791"
"32","0.04","0.84","-1.45","1","1140851791"
"32","0.04","0.84","-1.45","1","1140851791"
"32","0.03","0.83","-1.45","1","1140851791"
"32","0.0","0.81","-1.47","1","1140851791"
"32","0.04","0.85","-1.45","1","1140851791"
"32","-0.05","0.76","-1.49","1","1140851791"
"32","0.04","0.84","-1.45","1","1140851791"
"32","0.04","0.83","-1.46","1","1140851791"
"32","0.03","0.83","-1.46","1","1140851791"
"32","-0.04","0.75","-1.51","1","1140851791"
"32","0.03","0.83","-1.46","1","1140851791"
"32","0.02","0.83","-1.46","1","1140851791"
"32","0.02","0.83","-1.46","1","1140851791"
"32","0.02","0.83","-1.46","1","1140851791"
"32","0.0","0.81","-1.47","1","1140851791"
"32","0.1","0.9","-1.43","1","1140851791"
"32","0.0","0.81","-1.46","1","1140851791"
"32","0.02","0.84","-1.45","1","1140851791"
"32","0.02","0.83","-1.45","1","1140851791"
"32","0.02","0.83","-1.45","1","1140851791"
"32","-0.03","0.77","-1.49","1","1140851791"
"32","0.03","0.84","-1.44","1","1140851791"
"32","0.03","0.84","-1.45","1","1140851791"
"32","0.03","0.84","-1.44","1","1140851791"
"32","0.02","0.83","-1.45","1","1140851791"
"32","-0.01","0.8","-1.48","1","1140851791"
"32","0.0","0.8","-1.49","1","1140851791"
"32","0.03","0.84","-1.45","1","1140851791"
"32","0.02","0.84","-1.45","1","1140851791"
"32","0.02","0.84","-1.44","1","1140851791"
"32","0.03","0.83","-1.45","1","1140851791"
"32","-0.03","0.78","-1.47","1","1140851791"
"32","0.02","0.86","-1.42","1","1140851791"
"32","0.01","0.84","-1.44","1","1140851791"
"32","0.01","0.83","-1.45","1","1140851791"
"32","0.01","0.82","-1.46","1","1140851791"
"32","-0.02","0.82","-1.45","1","1140851791"
"32","-0.07","0.75","-1.5","1","1140851791"
"32","-0.03","0.85","-1.44","1","1140851791"
"32","0.0","0.85","-1.46","1","1140851791"
"32","0.04","0.86","-1.37","1","1140851791"
"32","0.05","0.79","-1.43","1","1140851791"
"32","-0.07","0.78","-1.48","1","1140851791"
"32","0.04","0.88","-1.4","1","1140851791"
"32","0.0","0.8","-1.43","1","1140851791"
"32","0.04","0.84","-1.42","1","1140851791"
"32","0.0","0.83","-1.44","1","1140851791"
"32","-0.08","0.83","-1.46","1","1140851791"
"32","-0.13","0.66","-1.55","1","1140851791"
"32","0.02","0.84","-1.42","1","1140851791"
"32","-0.01","0.86","-1.42","1","1140851791"
"32","0.02","0.86","-1.41","1","1140851791"
"32","0.01","0.85","-1.42","1","1140851791"
"32","-0.03","0.8","-1.44","1","1140851791"
"32","0.35","1.04","-1.33","1","1140851791"
"32","-0.05","0.82","-1.43","1","1140851791"
"32","0.01","0.84","-1.43","1","1140851791"
"32","0.01","0.85","-1.42","1","1140851791"
"32","0.02","0.83","-1.42","1","1140851791"
"32","-0.2","0.63","-1.56","1","1140851791"
"32","-0.08","0.84","-1.42","1","1140851791"
"32","-0.01","0.82","-1.42","1","1140851791"
"32","0.04","0.86","-1.4","1","1140851791"
"32","0.12","0.87","-1.39","1","1140851791"
"32","0.07","0.84","-1.42","1","1140851791"
"32","0.13","0.89","-1.39","1","1140851791"
"32","0.02","0.82","-1.43","1","1140851791"
"32","0.04","0.85","-1.43","1","1140851791"
"32","0.05","0.85","-1.42","1","1140851791"
"32","0.02","0.85","-1.43","1","1140851791"
"32","-0.02","0.8","-1.47","1","1140851791"
"32","0.01","0.82","-1.44","1","1140851791"
"32","0.01","0.84","-1.44","1","1140851791"
"32","-0.01","0.85","-1.42","1","1140851791"
"32","-0.01","0.81","-1.43","1","1140851791"
"32","-0.02","0.81","-1.44","1","1140851791"
"32","-0.07","0.7","-1.52","1","1140851791"
"32","0.03","0.83","-1.44","1","1140851791"
"32","0.03","0.83","-1.45","1","1140851791"
"32","-0.01","0.84","-1.43","1","1140851791"
"32","0.02","0.82","-1.45","1","1140851791"
"32","-0.03","0.76","-1.48","1","1140851791"
"32","0.04","0.86","-1.45","1","1140851791"
"32","-0.07","0.74","-1.5","1","1140851791"
"32","0.03","0.83","-1.43","1","1140851791"
