"30","-0.08","0.3","-1.72","5","1140891958"
"30","0.05","0.23","-1.82","5","1140891958"
"30","-0.02","0.31","-1.75","5","1140891958"
"30","-0.41","0.51","-1.76","5","1140891958"
"30","-0.51","1.09","-1.59","5","1140891958"
"30","-0.41","0.58","-1.75","5","1140891958"
"30","-0.51","1.11","-1.83","5","1140891958"
"30","0.2","0.88","-1.77","5","1140891958"
"30","-0.04","0.25","-1.67","5","1140891958"
"30","-0.38","0.39","-1.6","5","1140891958"
"30","-0.29","0.43","-1.59","5","1140891958"
"30","-0.11","0.52","-1.67","5","1140891958"
"30","-0.23","0.4","-1.75","5","1140891958"
"30","0.01","0.48","-1.7","5","1140891958"
"30","-0.07","0.47","-1.72","5","1140891958"
"30","-0.13","0.49","-1.67","5","1140891958"
"30","-0.1","0.33","-1.6","5","1140891958"
"30","-0.11","0.32","-1.71","5","1140891958"
"30","-0.03","0.48","-1.77","5","1140891958"
"30","-0.02","0.55","-1.71","5","1140891958"
"30","-0.22","0.28","-1.56","5","1140891958"
"30","-0.08","0.26","-1.65","5","1140891958"
"30","-0.23","0.1","-1.56","5","1140891958"
"30","-0.74","0.22","-1.64","5","1140891958"
"30","-0.77","0.17","-2.19","5","1140891958"
"30","0.28","0.87","-1.99","5","1140891958"
"30","-0.49","0.39","-2.17","5","1140891958"
"30","-0.38","0.56","-1.89","5","1140891958"
"30","0.1","0.42","-1.83","5","1140891958"
"30","0.09","0.23","-1.8","5","1140891958"
"30","-0.21","0.3","-1.77","5","1140891958"
"30","-0.29","0.36","-1.74","5","1140891958"
"30","-0.11","0.49","-1.73","5","1140891958"
"30","-0.13","0.38","-1.71","5","1140891958"
"30","-0.36","0.25","-1.69","5","1140891958"
"30","-0.41","0.15","-1.67","5","1140891958"
"30","-0.32","0.05","-1.63","5","1140891958"
"30","-0.2","-0.25","-1.58","5","1140891958"
"30","-0.27","-0.25","-1.34","5","1140891958"
"30","-0.36","1.47","-1.7","5","1140891958"
"30","-0.24","0.9","-1.96","5","1140891958"
"30","0.07","0.35","-1.93","5","1140891958"
"30","-0.35","0.01","-1.67","5","1140891958"
"30","-0.31","0.53","-1.56","5","1140891958"
"30","-0.26","0.26","-1.55","5","1140891958"
"30","0.04","0.19","-1.62","5","1140891958"
"30","0.02","0.2","-1.67","5","1140891958"
"30","0.06","0.36","-1.51","5","1140891958"
"30","-0.27","0.19","-1.64","5","1140891958"
"30","-0.34","0.09","-1.49","5","1140891958"
"30","-0.67","0.24","-1.84","5","1140891958"
"30","-0.37","0.61","-2.07","5","1140891958"
"30","-0.56","0.47","-2.2","5","1140891958"
"30","-0.18","0.24","-1.84","5","1140891958"
"30","0.04","0.2","-1.82","5","1140891958"
"30","0.21","0.33","-1.69","5","1140891958"
"30","0.0","0.36","-1.69","5","1140891958"
"30","-0.29","0.19","-1.75","5","1140891958"
"30","-0.15","0.13","-1.73","5","1140891958"
"30","-0.31","0.34","-1.74","5","1140891958"
"30","-0.23","0.28","-1.76","5","1140891958"
"30","0.12","0.26","-1.65","5","1140891958"
"30","-0.07","0.22","-1.7","5","1140891958"
"30","-0.59","0.48","-1.79","5","1140891958"
"30","-0.22","1.1","-1.49","5","1140891958"
"30","-0.17","0.24","-1.87","5","1140891958"
"30","-0.25","2.26","-1.58","5","1140891958"
"30","0.36","0.52","-1.76","5","1140891958"
"30","-0.72","0.41","-1.59","5","1140891958"
"30","-0.44","0.22","-1.6","5","1140891958"
"30","-0.22","0.53","-1.54","5","1140891958"
"30","0.02","0.56","-1.68","5","1140891958"
"30","-0.1","0.45","-1.71","5","1140891958"
"30","-0.1","0.39","-1.74","5","1140891958"
"30","-0.04","0.35","-1.64","5","1140891958"
"30","-0.07","0.33","-1.66","5","1140891958"
"30","0.0","0.3","-1.61","5","1140891958"
"30","0.08","0.42","-1.67","5","1140891958"
"30","-0.24","0.47","-1.6","5","1140891958"
"30","-0.22","0.25","-1.57","5","1140891958"
"30","-0.32","0.3","-1.5","5","1140891958"
"30","-0.81","0.68","-2.0","5","1140891958"
"30","-0.24","1.09","-1.81","5","1140891958"
"30","-0.72","0.42","-2.18","5","1140891958"
"30","-0.51","0.48","-1.93","5","1140891958"
"30","0.05","0.7","-1.7","5","1140891958"
"30","-0.07","0.08","-1.99","5","1140891958"
"30","-0.1","0.44","-1.8","5","1140891958"
"30","0.07","0.25","-1.76","5","1140891958"
"30","-0.06","0.12","-1.76","5","1140891958"
"30","-0.2","0.1","-1.72","5","1140891958"
"30","-0.42","0.25","-1.63","5","1140891958"
"30","-0.26","0.27","-1.59","5","1140891958"
"30","-0.35","0.07","-1.81","5","1140891958"
"30","0.06","0.28","-1.72","5","1140891958"
"30","-0.22","0.42","-1.77","5","1140891958"
"30","-0.67","1.3","-1.3","5","1140891958"
"30","-0.33","0.3","-1.78","5","1140891958"
"30","-0.14","2.01","-1.66","5","1140891958"
"30","-0.16","0.32","-1.84","5","1140891958"
"30","-0.38","0.67","-1.65","5","1140891958"
"30","-0.3","0.45","-1.55","5","1140891958"
"30","-0.1","0.27","-1.63","5","1140891958"
"30","0.36","0.9","-1.45","5","1140891958"
"30","-0.08","0.45","-1.72","5","1140891958"
"30","0.11","0.53","-1.67","5","1140891958"
