"27","0.12","-0.34","-1.58","6","1045741032"
"27","-0.12","-0.63","-1.81","6","1045741032"
"27","-0.22","-0.88","-1.69","6","1045741032"
"27","-0.09","-0.47","-1.66","6","1045741032"
"27","0.06","-0.21","-1.79","6","1045741032"
"27","0.46","0.26","-1.64","6","1045741032"
"27","-0.13","2.11","-1.36","6","1045741032"
"27","-0.59","2.05","-1.09","6","1045741032"
"27","-0.04","1.17","-1.6","6","1045741032"
"27","0.15","1.0","-1.49","6","1045741032"
"27","-0.02","0.51","-1.46","6","1045741032"
"27","-0.04","-0.03","-1.56","6","1045741032"
"27","-0.07","-0.48","-1.68","6","1045741032"
"27","-0.2","-1.0","-1.78","6","1045741032"
"27","-0.16","-0.58","-1.68","6","1045741032"
"27","-0.04","-0.33","-1.69","6","1045741032"
"27","0.28","-0.11","-1.69","6","1045741032"
"27","0.43","1.3","-1.87","6","1045741032"
"27","-0.84","2.66","-0.53","6","1045741032"
"27","-0.26","1.59","-1.53","6","1045741032"
"27","-0.06","1.32","-1.44","6","1045741032"
"27","0.11","0.73","-1.43","6","1045741032"
"27","0.02","0.27","-1.55","6","1045741032"
"27","-0.02","-0.26","-1.63","6","1045741032"
"27","-0.15","-0.66","-1.7","6","1045741032"
"27","-0.17","-0.97","-1.81","6","1045741032"
"27","-0.02","-0.58","-1.66","6","1045741032"
"27","0.07","-0.24","-1.73","6","1045741032"
"27","0.52","0.05","-1.59","6","1045741032"
"27","0.62","2.03","-1.44","6","1045741032"
"27","0.12","2.12","-1.08","6","1045741032"
"27","0.14","1.58","-1.75","6","1045741032"
"27","0.0","1.38","-1.42","6","1045741032"
"27","-0.1","0.81","-1.4","6","1045741032"
"27","0.08","0.32","-1.55","6","1045741032"
"27","0.1","-0.22","-1.67","6","1045741032"
"27","-0.05","-0.66","-1.79","6","1045741032"
"27","-0.26","-0.86","-1.79","6","1045741032"
"27","-0.27","-0.57","-1.7","6","1045741032"
"27","0.22","-0.06","-1.74","6","1045741032"
"27","0.65","1.84","-1.68","6","1045741032"
"27","-0.46","2.7","-0.64","6","1045741032"
"27","-0.14","1.63","-1.3","6","1045741032"
"27","-0.11","1.21","-1.59","6","1045741032"
"27","0.04","0.95","-1.24","6","1045741032"
"27","0.0","0.36","-1.53","6","1045741032"
"27","-0.02","-0.28","-1.63","6","1045741032"
"27","-0.16","-0.68","-1.82","6","1045741032"
"27","-0.23","-0.89","-1.76","6","1045741032"
"27","-0.02","-0.57","-1.63","6","1045741032"
"27","0.07","-0.32","-1.77","6","1045741032"
"27","0.45","0.08","-1.59","6","1045741032"
"27","-0.38","2.22","-1.15","6","1045741032"
"27","-0.21","2.15","-0.84","6","1045741032"
"27","0.06","1.2","-1.56","6","1045741032"
"27","0.25","0.93","-1.36","6","1045741032"
"27","0.02","0.53","-1.43","6","1045741032"
"27","-0.03","0.04","-1.51","6","1045741032"
"27","-0.13","-0.6","-1.66","6","1045741032"
"27","-0.34","-1.03","-1.8","6","1045741032"
"27","-0.04","-0.68","-1.67","6","1045741032"
"27","-0.1","-0.38","-1.74","6","1045741032"
"27","0.46","0.05","-1.62","6","1045741032"
"27","0.48","1.81","-1.8","6","1045741032"
"27","-0.56","2.24","-0.76","6","1045741032"
"27","-0.54","0.72","-1.81","6","1045741032"
"27","-0.01","1.0","-1.56","6","1045741032"
"27","-0.01","0.68","-1.38","6","1045741032"
"27","0.05","0.14","-1.6","6","1045741032"
"27","0.02","-0.38","-1.63","6","1045741032"
"27","-0.06","-0.87","-1.58","6","1045741032"
"27","0.03","-0.79","-1.75","6","1045741032"
"27","-0.04","-0.38","-1.74","6","1045741032"
"27","0.16","-0.2","-1.72","6","1045741032"
"27","0.59","2.06","-1.7","6","1045741032"
"27","-0.47","2.37","-0.72","6","1045741032"
"27","-0.63","1.1","-1.83","6","1045741032"
"27","-0.06","1.28","-1.41","6","1045741032"
"27","0.08","0.83","-1.29","6","1045741032"
"27","0.08","0.29","-1.56","6","1045741032"
"27","0.07","-0.34","-1.59","6","1045741032"
"27","-0.17","-0.82","-1.67","6","1045741032"
"27","-0.19","-1.0","-1.85","6","1045741032"
"27","-0.03","-0.61","-1.68","6","1045741032"
"27","0.1","-0.19","-1.67","6","1045741032"
"27","0.65","0.43","-1.46","6","1045741032"
"27","-0.56","2.12","-1.32","6","1045741032"
"27","-0.16","2.67","-0.72","6","1045741032"
"27","0.03","1.46","-1.45","6","1045741032"
"27","0.15","1.1","-1.19","6","1045741032"
"27","0.11","0.39","-1.4","6","1045741032"
"27","0.15","-0.3","-1.69","6","1045741032"
"27","-0.03","-0.64","-1.78","6","1045741032"
"27","-0.11","-1.0","-1.8","6","1045741032"
"27","-0.04","-0.72","-1.65","6","1045741032"
"27","0.09","-0.36","-1.67","6","1045741032"
"27","0.29","-0.06","-1.62","6","1045741032"
"27","0.72","2.18","-1.63","6","1045741032"
"27","0.07","3.52","0.19","6","1045741032"
"27","0.19","1.43","-1.3","6","1045741032"
"27","0.34","1.02","-1.32","6","1045741032"
"27","0.12","0.53","-1.47","6","1045741032"
"27","0.09","-0.08","-1.6","6","1045741032"
"27","-0.2","-0.62","-1.66","6","1045741032"
"27","-0.19","-1.02","-1.89","6","1045741032"
"27","-0.11","-0.83","-1.73","6","1045741032"
